"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20161126","도산대로","0.048","0.003","1.4","0.005","59","33"
"20161126","도봉구","0.048","0.003","0.7","0.006","49","28"
"20161126","강동구","0.044","0.003","0.7","0.004","65","38"
"20161126","관악구","0.059","0.004","0.9","0.008","54","41"
"20161126","청계천로","0.066","0.002","0.8","0.006","45","37"
"20161126","홍릉로","0.051","0.003","1.2","0.006","48","37"
"20161126","강서구","0.052","0.001","0.7","0.006","48","29"
"20161126","중랑구","0.047","0.004","0.6","0.005","54","36"
"20161126","용산구","0.042","0.002","0.7","0.004","49","39"
"20161126","한강대로","0.056","0.001","0.7","0.005","58",""
"20161126","동대문구","0.044","0.002","0.9","0.005","53","31"
"20161126","화랑로","0.057","0.003","0.9","0.005","62","34"
"20161126","영등포로","0.078","0.002","0.8","0.007","77",""
"20161126","강북구","0.047","0.003","0.7","0.004","49","35"
"20161126","서초구","0.048","0.003","0.8","0.005","61","32"
"20161126","동작대로","0.063","0.004","1","0.006","77",""
"20161126","동작구","0.053","0.003","0.8","0.004","54","40"
"20161126","신촌로","0.053","0.003","1","0.006","51","30"
"20161126","광진구","0.045","0.004","0.7","0.004","54","44"
"20161126","양천구","0.05","0.002","0.9","0.004","56","38"
"20161126","강남대로","0.102","0.004","1.1","0.007","72",""
"20161126","마포구","0.05","0.003","0.8","0.004","53","33"
"20161126","강남구","0.043","0.002","0.7","0.005","65","40"
"20161126","성북구","0.047","0.003","0.7","0.004","65","52"
"20161126","종로구","0.049","0.002","0.7","0.003","52","41"
"20161126","정릉로","0.047","0.002","0.9","0.007","62",""
"20161126","천호대로","0.054","0.002","0.8","0.004","48",""
"20161126","서대문구","0.032","0.009","0.7","0.005","54","23"
"20161125","동작구","0.045","0.008","0.7","0.004","32","17"
"20161125","동작대로","0.064","0.006","1","0.007","58",""
"20161125","종로구","0.042","0.012","0.7","0.004","42","28"
"20161125","서초구","0.045","0.008","0.7","0.005","38","17"
"20161125","홍릉로","0.053","0.006","1.3","0.007","39","24"
"20161125","강북구","0.045","0.008","0.7","0.005","33","20"
"20161125","노원구","0.037","0.009","0.7","0.005","33","23"
"20161125","은평구","0.034","0.006","0.6","0.006","35","17"
"20161125","화랑로","0.05","0.005","0.8","0.005","57","24"
"20161125","서대문구","0.029","0.012","0.7","0.006","37","14"
"20161125","금천구","0.047","0.007","0.7","0.005","33","20"
"20161125","공항대로","0.07","0.004","1.1","0.006","77","25"
"20161125","천호대로","0.059","0.004","0.8","0.005","39",""
"20161125","마포구","0.049","0.005","0.8","0.005","34","14"
"20161125","영등포구","0.031","0.01","0.9","0.004","42","19"
"20161125","중랑구","0.045","0.011","0.6","0.006","44","21"
"20161125","강남구","0.042","0.007","0.6","0.005","46","22"
"20161125","한강대로","0.053","0.006","0.7","0.006","44",""
"20161125","강동구","0.044","0.007","0.6","0.005","48","25"
"20161125","성북구","0.044","0.006","0.6","0.005","44","34"
"20161125","강서구","0.043","0.008","0.6","0.006","39","17"
"20161125","동대문구","0.041","0.009","0.9","0.006","47","24"
"20161125","중구","0.044","0.009","0.6","0.004","36","22"
"20161125","용산구","0.038","0.008","0.6","0.004","30","21"
"20161125","강변북로","0.047","0.006","0.7","0.005","44","17"
"20161125","영등포로","0.075","0.006","0.7","0.007","48",""
"20161125","강남대로","0.082","0.005","1.1","0.009","56",""
"20161125","송파구","0.046","0.008","0.7","0.005","41","23"
"20161125","광진구","0.044","0.009","0.6","0.005","42","27"
"20161125","정릉로","0.053","0.006","0.7","0.006","47",""
"20161125","신촌로","0.057","0.004","1.2","0.008","44","20"
"20161125","양천구","0.046","0.007","0.8","0.004","36","18"
"20161125","구로구","0.034","0.008","0.6","0.006","40","21"
"20161125","도봉구","0.039","0.012","0.7","0.005","39","18"
"20161125","청계천로","0.066","0.007","0.8","0.006","32","22"
"20161125","종로","0.051","0.005","0.6","0.004","29",""
"20161125","성동구","0.043","0.007","1","0.005","42","20"
"20161125","관악구","0.052","0.01","0.8","0.009","39","25"
"20161125","도산대로","0.049","0.006","1.3","0.006","43","19"
"20161124","성북구","0.019","0.019","0.3","0.004","24","19"
"20161124","영등포구","0.021","0.016","0.7","0.004","32","13"
"20161124","강서구","0.022","0.02","0.3","0.006","29","12"
"20161124","중랑구","0.026","0.017","0.4","0.005","30","13"
"20161124","서대문구","0.019","0.021","0.6","0.006","31","10"
"20161124","신촌로","0.043","0.009","0.9","0.008","37","16"
"20161124","한강대로","0.034","0.015","0.5","0.005","37",""
"20161124","중구","0.021","0.02","0.3","0.004","27","14"
"20161124","마포구","0.025","0.017","0.5","0.004","25","8"
"20161124","서초구","0.025","0.018","0.4","0.005","27","11"
"20161124","노원구","0.019","0.022","0.4","0.003","22","14"
"20161124","동작구","0.024","0.02","0.4","0.004","25","11"
"20161124","강북구","0.022","0.021","0.4","0.005","21","11"
"20161124","천호대로","0.042","0.011","1.3","0.005","24",""
"20161124","공항대로","0.046","0.01","0.5","0.005","44","16"
"20161124","도산대로","0.029","0.013","1","0.005","28","12"
"20161124","강남대로","0.062","0.01","0.7","0.007","38",""
"20161124","양천구","0.028","0.015","0.5","0.004","26","13"
"20161124","홍릉로","0.038","0.015","0.8","0.007","27","16"
"20161124","종로구","0.023","0.019","0.4","0.003","26","14"
"20161124","금천구","0.027","0.018","0.5","0.005","26","14"
"20161124","종로","0.023","0.019","0.3","0.004","22",""
"20161124","강남구","0.024","0.018","0.4","0.005","30","14"
"20161124","강변북로","0.034","0.013","0.4","0.005","32","13"
"20161124","송파구","0.023","0.021","0.3","0.004","24","11"
"20161124","은평구","0.023","0.012","0.4","0.006","31","11"
"20161124","구로구","0.02","0.019","0.3","0.006","27","13"
"20161124","정릉로","0.035","0.019","0.5","0.006","31",""
"20161124","동작대로","0.049","0.01","0.6","0.007","40",""
"20161124","청계천로","0.037","0.017","0.5","0.006","24","15"
"20161124","관악구","0.028","0.02","0.4","0.008","25","16"
"20161124","도봉구","0.017","0.023","0.4","0.004","26","10"
"20161124","성동구","0.025","0.016","0.6","0.004","31","13"
"20161124","영등포로","0.051","0.015","0.4","0.007","33",""
"20161124","용산구","0.024","0.015","0.4","0.004","24","15"
"20161124","동대문구","0.017","0.016","0.5","0.004","22","10"
"20161124","화랑로","0.042","0.011","0.6","0.005","38","14"
"20161124","광진구","0.023","0.022","0.4","0.005","26","11"
"20161124","강동구","0.024","0.018","0.4","0.005","32","12"
"20161123","금천구","0.025","0.016","0.4","0.004","35","16"
"20161123","광진구","0.024","0.017","0.4","0.004","39","16"
"20161123","구로구","0.018","0.017","0.3","0.005","37","13"
"20161123","한강대로","0.032","0.013","0.5","0.005","50",""
"20161123","도봉구","0.015","0.02","0.4","0.004","41","13"
"20161123","노원구","0.013","0.023","0.4","0.003","29","16"
"20161123","양천구","0.023","0.015","0.4","0.004","35","14"
"20161123","청계천로","0.035","0.014","0.5","0.006","31","18"
"20161123","정릉로","0.042","0.013","0.6","0.005","48",""
"20161123","마포구","0.022","0.015","0.5","0.004","32","10"
"20161123","용산구","0.025","0.011","0.4","0.004","34","18"
"20161123","성동구","0.024","0.013","0.5","0.004","45","17"
"20161123","성북구","0.021","0.013","0.4","0.004","33","22"
"20161123","종로구","0.022","0.015","0.4","0.003","35","15"
"20161123","강북구","0.021","0.018","0.4","0.004","32","14"
"20161123","강서구","0.019","0.018","0.3","0.006","40","14"
"20161123","공항대로","0.039","0.011","0.5","0.004","57","17"
"20161123","강남대로","0.057","0.008","0.7","0.007","50",""
"20161123","신촌로","0.038","0.009","0.8","0.006","44","17"
"20161123","강변북로","0.034","0.011","0.5","0.005","51","15"
"20161123","도산대로","0.026","0.01","0.9","0.005","40","14"
"20161123","서초구","0.025","0.014","0.4","0.005","39","13"
"20161123","중구","0.021","0.016","0.3","0.003","38","17"
"20161123","은평구","0.018","0.013","0.4","0.006","41","17"
"20161123","중랑구","0.027","0.012","0.4","0.005","40","18"
"20161123","서대문구","0.017","0.021","0.6","0.005","44","12"
"20161123","종로","0.021","0.017","0.4","0.004","32",""
"20161123","홍릉로","0.035","0.012","0.9","0.007","37","20"
"20161123","영등포로","0.039","0.016","0.4","0.006","41",""
"20161123","동대문구","0.023","0.012","0.6","0.005","41","14"
"20161123","강동구","0.024","0.014","0.4","0.005","47","15"
"20161123","송파구","0.026","0.015","0.4","0.005","38","16"
"20161123","동작구","0.022","0.017","0.4","0.004","33","13"
"20161123","영등포구","0.018","0.017","0.7","0.004","42","15"
"20161123","관악구","0.025","0.018","0.4","0.007","32","17"
"20161123","강남구","0.027","0.013","0.4","0.005","45","17"
"20161123","천호대로","0.044","0.008","0.4","0.004","48",""
"20161123","화랑로","0.031","0.012","0.6","0.005","45","14"
"20161123","동작대로","0.043","0.01","0.6","0.006","49",""
"20161122","종로","0.018","0.019","0.4","0.004","35",""
"20161122","강동구","0.024","0.017","0.5","0.005","55","22"
"20161122","은평구","0.019","0.017","0.5","0.005","45","20"
"20161122","청계천로","0.027","0.019","0.4","0.005","35","21"
"20161122","서초구","0.02","0.02","0.4","0.004","44","16"
"20161122","중구","0.016","0.022","0.3","0.003","42","20"
"20161122","강남대로","0.05","0.01","0.7","0.006","50",""
"20161122","한강대로","0.027","0.016","0.4","0.004","49",""
"20161122","강북구","0.018","0.022","0.4","0.004","35","17"
"20161122","양천구","0.02","0.019","0.4","0.004","35","16"
"20161122","노원구","0.013","0.026","0.4","0.003","34","19"
"20161122","동작대로","0.041","0.012","0.6","0.005","54",""
"20161122","공항대로","0.032","0.015","0.4","0.005","51","17"
"20161122","강서구","0.014","0.025","0.3","0.005","41","16"
"20161122","서대문구","0.016","0.024","0.5","0.005","47","14"
"20161122","동대문구","0.017","0.016","0.5","0.004","43","15"
"20161122","광진구","0.023","0.02","0.5","0.004","43","20"
"20161122","성동구","0.021","0.017","0.4","0.004","48","21"
"20161122","종로구","0.017","0.021","0.3","0.003","40","19"
"20161122","중랑구","0.024","0.018","0.4","0.005","57","25"
"20161122","신촌로","0.038","0.01","0.8","0.006","50","20"
"20161122","금천구","0.021","0.021","0.4","0.004","37","18"
"20161122","성북구","0.017","0.017","0.4","0.003","46","24"
"20161122","정릉로","0.03","0.02","0.5","0.005","47",""
"20161122","송파구","0.022","0.02","0.4","0.005","39","16"
"20161122","도봉구","0.011","0.025","0.4","0.004","47","17"
"20161122","구로구","0.014","0.022","0.3","0.005","42","16"
"20161122","강남구","0.024","0.016","0.4","0.005","49","21"
"20161122","천호대로","0.03","0.01","0.4","0.004","38",""
"20161122","영등포로","0.033","0.019","0.4","0.006","50",""
"20161122","마포구","0.02","0.019","0.5","0.003","37","13"
"20161122","용산구","0.021","0.015","0.4","0.004","38","22"
"20161122","영등포구","0.015","0.021","0.6","0.004","47","18"
"20161122","동작구","0.019","0.021","0.4","0.003","37","15"
"20161122","관악구","0.021","0.023","0.4","0.006","36","22"
"20161122","도산대로","0.022","0.013","0.7","0.004","46","18"
"20161122","강변북로","0.036","0.011","0.5","0.004","54","16"
"20161122","화랑로","0.03","0.014","0.5","0.004","50","17"
"20161122","홍릉로","0.033","0.014","0.8","0.006","40","22"
"20161121","송파구","0.048","0.005","0.9","0.006","67","30"
"20161121","화랑로","0.043","0.006","0.9","0.005","79","31"
"20161121","동작구","0.049","0.005","0.8","0.003","52","26"
"20161121","강서구","0.04","0.008","0.6","0.006","69","29"
"20161121","중랑구","0.04","0.011","0.6","0.005","66","29"
"20161121","성북구","0.038","0.008","0.5","0.004","72","26"
"20161121","노원구","0.034","0.017","0.6","0.005","57","34"
"20161121","종로구","0.043","0.009","0.7","0.003","56","28"
"20161121","한강대로","0.053","0.005","0.7","0.005","68",""
"20161121","도산대로","0.047","0.005","1.1","0.005","71","30"
"20161121","천호대로","0.054","0.003","0.6","0.004","44",""
"20161121","강남구","0.046","0.005","0.6","0.005","71","34"
"20161121","구로구","0.033","0.007","0.6","0.005","66","27"
"20161121","강남대로","0.08","0.005","1.1","0.007","92",""
"20161121","금천구","0.05","0.006","0.8","0.004","55","29"
"20161121","종로","0.056","0.005","0.9","0.005","50",""
"20161121","동대문구","0.042","0.007","0.8","0.005","63","28"
"20161121","동작대로","0.065","0.005","1","0.006","91",""
"20161121","강북구","0.04","0.01","0.7","0.004","54","27"
"20161121","영등포구","0.03","0.01","0.8","0.004","72","28"
"20161121","관악구","0.052","0.007","0.8","0.006","55","33"
"20161121","공항대로","0.064","0.005","0.8","0.006","99","31"
"20161121","도봉구","0.037","0.012","0.6","0.005","69","29"
"20161121","청계천로","0.061","0.005","1","0.007","51","31"
"20161121","중구","0.048","0.006","0.7","0.003","59","32"
"20161121","영등포로","0.064","0.004","0.7","0.007","82",""
"20161121","양천구","0.046","0.005","0.8","0.004","56","26"
"20161121","마포구","0.048","0.006","0.8","0.004","57","25"
"20161121","용산구","0.039","0.007","0.7","0.004","52","31"
"20161121","은평구","0.035","0.008","0.7","0.005","60","27"
"20161121","홍릉로","0.051","0.006","1","0.006","55","32"
"20161121","서대문구","0.029","0.013","0.7","0.005","68","21"
"20161121","성동구","0.04","0.007","0.6","0.004","68","32"
"20161121","광진구","0.042","0.009","0.6","0.004","56","30"
"20161121","강변북로","0.03","0.007","0.7","0.004","79","30"
"20161121","신촌로","0.053","0.004","1.1","0.007","73","29"
"20161121","강동구","0.043","0.007","0.6","0.005","73","33"
"20161121","정릉로","0.075","0.006","0.9","0.005","78",""
"20161121","서초구","0.046","0.006","0.8","0.004","68","26"
"20161120","강북구","0.025","0.02","0.6","0.004","39","24"
"20161120","한강대로","0.033","0.013","0.6","0.004","52",""
"20161120","서대문구","0.019","0.023","0.6","0.005","45","18"
"20161120","구로구","0.018","0.02","0.5","0.005","43","22"
"20161120","강동구","0.023","0.02","0.6","0.005","53","28"
"20161120","서초구","0.027","0.017","0.6","0.004","45","23"
"20161120","동작구","0.027","0.018","0.6","0.003","37","22"
"20161120","관악구","0.028","0.022","0.6","0.006","43","28"
"20161120","영등포구","0.018","0.02","0.7","0.004","49","23"
"20161120","도산대로","0.03","0.012","0.9","0.004","48","25"
"20161120","홍릉로","0.032","0.016","0.8","0.006","42","27"
"20161120","강남구","0.027","0.016","0.6","0.005","48","28"
"20161120","노원구","0.019","0.031","0.5","0.004","39","24"
"20161120","도봉구","0.022","0.021","0.6","0.004","47","24"
"20161120","중구","0.027","0.018","0.6","0.003","40","26"
"20161120","강변북로","0.024","0.016","0.6","0.003","51","23"
"20161120","용산구","0.024","0.015","0.6","0.004","38","28"
"20161120","광진구","0.027","0.022","0.6","0.004","42","25"
"20161120","종로구","0.026","0.02","0.5","0.003","40","23"
"20161120","신촌로","0.042","0.008","1.1","0.005","51","26"
"20161120","마포구","0.026","0.019","0.7","0.003","42","22"
"20161120","성북구","0.026","0.017","0.3","0.003","53","22"
"20161120","은평구","0.021","0.018","0.6","0.005","45","26"
"20161120","종로","0.026","0.015","0.6","0.004","38",""
"20161120","강남대로","0.057","0.01","0.9","0.006","50",""
"20161120","영등포로","0.039","0.016","0.5","0.006","49",""
"20161120","양천구","0.028","0.015","0.7","0.004","39","22"
"20161120","공항대로","0.036","0.011","0.7","0.005","50","24"
